## Data extracted from vis_cal.fits HDU #1:
#SIMPLE  =                    T / Fits standard
#BITPIX  =                  -32 / Bits per pixel
#NAXIS   =                    1 / Number of axes
#NAXIS1  =                38907 / Axis length
#EXTEND  =                    F / File may contain extensions
#ORIGIN  = 'NOAO-IRAF FITS Image Kernel July 2003' / FITS file originator
#IRAF-TLM= '2010-04-06T17:55:10' / Time of last modification
#DATE    = '2010-04-06T17:55:11' / Creation UTC (CCCC-MM-DD) date of FITS header
#CDELT1  =             0.125000 /
#CRVAL1  =             5336.875 /
#COMMENT FITS (Flexible Image Transport System) format is defined in 'Astronomy
#COMMENT and Astrophysics', volume 376, page 359; bibcode 2001A&A...376..359H
#AIRMASS =                 1.05
#APNUM1  = '1 1     '
#DC-FLAG =                    0
#WCSDIM  =                    1
#CTYPE1  = 'LINEAR  '
#CRPIX1  =                   1.
#CD1_1   =                0.125
#LTM1_1  =                   1.
#WAT0_001= 'system=equispec'
#WAT1_001= 'wtype=linear label=Wavelength units=angstroms'
#EXPTIME =                1200.
#EX-FLAG =                    0
#CA-FLAG =                    0
#BUNIT   = 'erg/cm2/s/A'
#END
#


# Wavelength  Flux
 9.71662500e+03  4.14314958e-18
 9.71675000e+03  4.50413699e-18
 9.71687500e+03  3.82452498e-18
 9.71700000e+03  2.98064008e-18
 9.71712500e+03  2.73239470e-18
 9.71725000e+03  2.77412017e-18
 9.71737500e+03  2.44697685e-18
 9.71750000e+03  3.37302458e-18
 9.71762500e+03  3.47997986e-18
 9.71775000e+03  3.07072129e-18
 9.71787500e+03  2.69114196e-18
 9.71800000e+03  3.42033538e-18
 9.71812500e+03  3.51299139e-18
 9.71825000e+03  2.81840742e-18
 9.71837500e+03  2.61148447e-18
 9.71850000e+03  2.84974309e-18
 9.71862500e+03  2.08088946e-18
 9.71875000e+03  3.47308034e-18
 9.71887500e+03  4.73025136e-18
 9.71900000e+03  2.74010071e-18
 9.71912500e+03  3.94422298e-18
 9.71925000e+03  2.67460228e-18
 9.71937500e+03  2.43951775e-18
 9.71950000e+03  5.98427826e-18
 9.71962500e+03  7.82122182e-18
 9.71975000e+03  6.46466723e-19
 9.71987500e+03  -2.89579616e-18
 9.72000000e+03  -7.88815200e-19
 9.72012500e+03  -3.25225269e-18
 9.72025000e+03  -3.40614385e-18
 9.72037500e+03  2.06982592e-18
 9.72050000e+03  1.25524484e-17
 9.72062500e+03  2.35051229e-18
 9.72075000e+03  -1.15703402e-17
 9.72087500e+03  -2.82925445e-18
 9.72100000e+03  1.04420354e-18
 9.72112500e+03  2.16657648e-18
 9.72125000e+03  3.18736616e-18
 9.72137500e+03  2.69462191e-18
 9.72150000e+03  2.74121989e-18
 9.72162500e+03  4.69858730e-18
 9.72175000e+03  4.03011700e-18
 9.72187500e+03  3.27141660e-18
 9.72200000e+03  3.16340936e-18
 9.72212500e+03  2.21883465e-18
 9.72225000e+03  3.22158559e-18
 9.72237500e+03  3.83348169e-18
 9.72250000e+03  2.65697258e-18
 9.72262500e+03  2.09418329e-18
 9.72275000e+03  2.98660736e-18
 9.72287500e+03  3.24613093e-18
 9.72300000e+03  1.92627576e-18
 9.72312500e+03  2.31177315e-18
 9.72325000e+03  2.82442743e-18
 9.72337500e+03  2.71149412e-18
 9.72350000e+03  2.01100904e-18
 9.72362500e+03  2.44906011e-18
 9.72375000e+03  1.06967523e-18
 9.72387500e+03  2.39762685e-18
 9.72400000e+03  2.76963375e-18
 9.72412500e+03  2.83493924e-18
 9.72425000e+03  3.25131363e-18
 9.72437500e+03  3.87272438e-18
 9.72450000e+03  3.29033795e-18
 9.72462500e+03  3.18211832e-18
 9.72475000e+03  2.72245385e-18
 9.72487500e+03  1.15082940e-18
 9.72500000e+03  1.87525464e-18
 9.72512500e+03  2.37169928e-18
 9.72525000e+03  3.46434656e-18
 9.72537500e+03  4.46974240e-18
 9.72550000e+03  4.12843155e-18
 9.72562500e+03  4.14771107e-18
 9.72575000e+03  2.76543126e-18
 9.72587500e+03  2.49760837e-18
 9.72600000e+03  3.98412948e-18
 9.72612500e+03  4.54876131e-18
 9.72625000e+03  3.73694186e-18
 9.72637500e+03  2.27277717e-18
 9.72650000e+03  2.34362870e-18
 9.72662500e+03  3.13971436e-18
 9.72675000e+03  2.54475725e-18
 9.72687500e+03  3.33684411e-18
 9.72700000e+03  4.55843891e-18
 9.72712500e+03  3.99262794e-18
 9.72725000e+03  2.98943239e-18
 9.72737500e+03  1.45944800e-18
 9.72750000e+03  1.23603758e-18
 9.72762500e+03  2.91511600e-18
 9.72775000e+03  1.34286941e-18
 9.72787500e+03  1.55720038e-18
 9.72800000e+03  2.08869267e-18
 9.72812500e+03  2.58795552e-18
 9.72825000e+03  3.79051049e-18
 9.72837500e+03  3.21869625e-18
 9.72850000e+03  3.00656723e-18
 9.72862500e+03  3.59471601e-18
 9.72875000e+03  3.40087637e-18
 9.72887500e+03  3.60665388e-18
 9.72900000e+03  3.08570091e-18
 9.72912500e+03  3.60879628e-18
 9.72925000e+03  4.13860877e-18
 9.72937500e+03  4.34501184e-18
 9.72950000e+03  3.41363315e-18
 9.72962500e+03  4.04509228e-18
 9.72975000e+03  3.00606120e-18
 9.72987500e+03  3.40082756e-18
 9.73000000e+03  4.17636088e-18
 9.73012500e+03  4.70218719e-18
 9.73025000e+03  3.60820071e-18
 9.73037500e+03  4.78180415e-18
 9.73050000e+03  3.83196837e-18
 9.73062500e+03  3.08355107e-18
 9.73075000e+03  3.12828706e-18
 9.73087500e+03  3.08281550e-18
 9.73100000e+03  3.21819601e-18
 9.73112500e+03  1.45315450e-18
 9.73125000e+03  1.81238498e-18
 9.73137500e+03  3.58684704e-18
 9.73150000e+03  4.69516277e-18
 9.73162500e+03  4.91638064e-18
 9.73175000e+03  3.61595429e-18
 9.73187500e+03  3.86426274e-18
 9.73200000e+03  4.45833931e-18
 9.73212500e+03  4.15348975e-18
 9.73225000e+03  3.03446782e-18
 9.73237500e+03  2.38111736e-18
 9.73250000e+03  4.16458969e-18
 9.73262500e+03  3.87455245e-18
 9.73275000e+03  4.36045365e-18
 9.73287500e+03  3.38606301e-18
 9.73300000e+03  3.31410533e-18
 9.73312500e+03  3.77336758e-18
 9.73325000e+03  3.26475036e-18
 9.73337500e+03  3.48502359e-18
 9.73350000e+03  4.60228859e-18
 9.73362500e+03  3.24424083e-18
 9.73375000e+03  3.54234721e-18
 9.73387500e+03  3.92354719e-18
 9.73400000e+03  3.47223951e-18
 9.73412500e+03  2.70898280e-18
 9.73425000e+03  1.61014242e-18
 9.73437500e+03  2.33268200e-18
 9.73450000e+03  4.17406008e-18
 9.73462500e+03  4.79241605e-18
 9.73475000e+03  3.46318830e-18
 9.73487500e+03  2.79861961e-18
 9.73500000e+03  3.14235968e-18
 9.73512500e+03  4.37632724e-18
 9.73525000e+03  4.65044580e-18
 9.73537500e+03  3.95315984e-18
 9.73550000e+03  3.14574678e-18
 9.73562500e+03  3.90508576e-18
 9.73575000e+03  2.47956177e-18
 9.73587500e+03  1.83623715e-18
 9.73600000e+03  3.88350379e-18
 9.73612500e+03  3.39701467e-18
 9.73625000e+03  9.94907302e-19
 9.73637500e+03  1.12332513e-18
 9.73650000e+03  2.00412834e-18
 9.73662500e+03  1.71269317e-18
 9.73675000e+03  1.00679461e-18
 9.73687500e+03  5.60445626e-19
 9.73700000e+03  -4.38945253e-19
 9.73712500e+03  3.94674560e-20
 9.73725000e+03  2.95956972e-18
 9.73737500e+03  3.22961793e-18
 9.73750000e+03  2.72020661e-18
 9.73762500e+03  8.97794747e-19
 9.73775000e+03  7.14157239e-19
 9.73787500e+03  1.22841811e-18
 9.73800000e+03  1.79302709e-18
 9.73812500e+03  2.39336087e-18
 9.73825000e+03  6.16570502e-19
 9.73837500e+03  9.52579953e-19
 9.73850000e+03  4.93891087e-19
 9.73862500e+03  1.33172760e-18
 9.73875000e+03  -4.57880607e-19
 9.73887500e+03  1.26636782e-18
 9.73900000e+03  6.65453465e-19
 9.73912500e+03  1.83712823e-18
 9.73925000e+03  3.83076193e-18
 9.73937500e+03  1.48278163e-18
 9.73950000e+03  1.25072252e-18
 9.73962500e+03  3.19703839e-18
 9.73975000e+03  4.22484524e-18
 9.73987500e+03  4.65827424e-18
 9.74000000e+03  4.87980520e-18
 9.74012500e+03  3.75947922e-18
 9.74025000e+03  3.08624437e-18
 9.74037500e+03  3.03223030e-18
 9.74050000e+03  4.06256564e-18
 9.74062500e+03  4.55719607e-18
 9.74075000e+03  3.05156068e-18
 9.74087500e+03  1.96174630e-18
 9.74100000e+03  2.95807314e-18
 9.74112500e+03  2.85740154e-18
 9.74125000e+03  4.34079322e-18
 9.74137500e+03  2.63594751e-18
 9.74150000e+03  2.07947002e-18
 9.74162500e+03  2.22232494e-18
 9.74175000e+03  3.30498008e-18
 9.74187500e+03  2.28638015e-18
 9.74200000e+03  2.19100230e-18
 9.74212500e+03  3.90539140e-18
 9.74225000e+03  5.12710491e-18
 9.74237500e+03  3.70025516e-18
 9.74250000e+03  2.78964263e-18
 9.74262500e+03  3.02165231e-18
 9.74275000e+03  3.46044929e-18
 9.74287500e+03  2.43874868e-18
 9.74300000e+03  3.98892672e-18
 9.74312500e+03  3.41266245e-18
 9.74325000e+03  3.48445987e-18
 9.74337500e+03  2.47295901e-18
 9.74350000e+03  1.46683752e-18
 9.74362500e+03  2.30806180e-18
 9.74375000e+03  2.26862265e-18
 9.74387500e+03  2.88386718e-18
 9.74400000e+03  2.29895805e-18
 9.74412500e+03  2.18301153e-18
 9.74425000e+03  2.84256792e-18
 9.74437500e+03  1.86358147e-18
 9.74450000e+03  1.29815926e-18
 9.74462500e+03  8.81547575e-19
 9.74475000e+03  7.44315210e-19
 9.74487500e+03  1.59349314e-18
 9.74500000e+03  2.65413266e-18
 9.74512500e+03  5.43287966e-18
 9.74525000e+03  5.34111390e-18
 9.74537500e+03  2.64331831e-18
 9.74550000e+03  1.44452525e-18
 9.74562500e+03  2.20542006e-18
 9.74575000e+03  2.47480859e-18
 9.74587500e+03  3.53201572e-18
 9.74600000e+03  5.09166477e-18
 9.74612500e+03  4.58927827e-18
 9.74625000e+03  1.55124758e-18
 9.74637500e+03  4.20566903e-19
 9.74650000e+03  4.17645807e-18
 9.74662500e+03  2.69992290e-18
 9.74675000e+03  3.26965988e-18
 9.74687500e+03  3.78228873e-18
 9.74700000e+03  4.13018600e-18
 9.74712500e+03  4.28052443e-18
 9.74725000e+03  1.73561849e-18
 9.74737500e+03  9.51934338e-19
 9.74750000e+03  1.25684914e-18
 9.74762500e+03  2.00785541e-18
 9.74775000e+03  3.33748455e-18
 9.74787500e+03  4.91494011e-18
 9.74800000e+03  3.07007485e-18
 9.74812500e+03  2.36821685e-18
 9.74825000e+03  3.13852177e-18
 9.74837500e+03  3.88391614e-18
 9.74850000e+03  4.54612881e-18
 9.74862500e+03  3.41362239e-18
 9.74875000e+03  3.57520778e-18
 9.74887500e+03  3.62629611e-18
 9.74900000e+03  4.14774250e-18
 9.74912500e+03  3.89458056e-18
 9.74925000e+03  2.26668416e-18
 9.74937500e+03  2.04869559e-18
 9.74950000e+03  3.80219359e-18
 9.74962500e+03  2.48365839e-18
 9.74975000e+03  1.29475790e-18
 9.74987500e+03  2.66020313e-18
 9.75000000e+03  1.88046215e-18
 9.75012500e+03  1.98886955e-18
 9.75025000e+03  2.12470357e-18
 9.75037500e+03  2.43821743e-18
 9.75050000e+03  2.01883293e-18
 9.75062500e+03  1.31966896e-18
 9.75075000e+03  3.48096255e-18
 9.75087500e+03  3.62586598e-18
 9.75100000e+03  3.99864733e-18
 9.75112500e+03  2.78067702e-18
 9.75125000e+03  2.37969853e-18
 9.75137500e+03  3.09229788e-18
 9.75150000e+03  2.94871732e-18
 9.75162500e+03  2.66241315e-18
 9.75175000e+03  3.18721830e-18
 9.75187500e+03  2.99766077e-18
 9.75200000e+03  1.82388548e-18
 9.75212500e+03  1.76217884e-18
 9.75225000e+03  1.75737975e-18
 9.75237500e+03  2.97835996e-18
 9.75250000e+03  2.67169887e-18
 9.75262500e+03  1.28738399e-18
 9.75275000e+03  1.27637257e-18
 9.75287500e+03  4.42514165e-18
 9.75300000e+03  4.23846767e-18
 9.75312500e+03  4.59971192e-18
 9.75325000e+03  3.01876980e-18
 9.75337500e+03  1.58205995e-18
 9.75350000e+03  3.26892886e-18
 9.75362500e+03  3.18519812e-18
 9.75375000e+03  1.16822966e-18
 9.75387500e+03  2.12606407e-18
 9.75400000e+03  3.40758894e-18
 9.75412500e+03  2.29151819e-18
 9.75425000e+03  1.73936727e-18
 9.75437500e+03  3.05439233e-18
 9.75450000e+03  3.70285499e-18
 9.75462500e+03  3.73934441e-18
 9.75475000e+03  3.99541719e-18
 9.75487500e+03  4.12413228e-18
 9.75500000e+03  4.80122304e-18
 9.75512500e+03  4.76379229e-18
 9.75525000e+03  3.52490445e-18
 9.75537500e+03  2.10898610e-18
 9.75550000e+03  2.09508760e-18
 9.75562500e+03  2.34003316e-18
 9.75575000e+03  2.73325083e-18
 9.75587500e+03  4.88675300e-19
 9.75600000e+03  1.74176899e-18
 9.75612500e+03  1.85270880e-18
 9.75625000e+03  1.15662897e-18
 9.75637500e+03  1.97582553e-18
 9.75650000e+03  2.37351577e-18
 9.75662500e+03  2.82540351e-18
 9.75675000e+03  3.96094940e-18
 9.75687500e+03  2.80359075e-18
 9.75700000e+03  2.42679303e-18
 9.75712500e+03  2.33569914e-18
 9.75725000e+03  2.41639764e-18
 9.75737500e+03  1.49264338e-18
 9.75750000e+03  1.82123850e-18
 9.75762500e+03  2.42353104e-18
 9.75775000e+03  2.23048156e-18
 9.75787500e+03  2.47989058e-18
 9.75800000e+03  2.55922961e-18
 9.75812500e+03  2.81385917e-18
 9.75825000e+03  2.33891750e-18
 9.75837500e+03  1.02635237e-18
 9.75850000e+03  2.16059431e-18
 9.75862500e+03  2.34195366e-18
 9.75875000e+03  1.86271230e-18
 9.75887500e+03  3.08386085e-18
 9.75900000e+03  3.38617840e-18
 9.75912500e+03  2.79217359e-18
 9.75925000e+03  1.33125590e-18
 9.75937500e+03  1.90557391e-18
 9.75950000e+03  2.98428505e-18
 9.75962500e+03  2.98241479e-18
 9.75975000e+03  4.11738787e-18
 9.75987500e+03  4.27023140e-18
 9.76000000e+03  3.19471297e-18
 9.76012500e+03  2.87381322e-18
 9.76025000e+03  3.71014824e-18
 9.76037500e+03  3.29167426e-18
 9.76050000e+03  4.22462728e-18
 9.76062500e+03  3.36822714e-18
 9.76075000e+03  3.12577946e-18
 9.76087500e+03  4.14756466e-18
 9.76100000e+03  4.65428144e-18
 9.76112500e+03  3.72970734e-18
 9.76125000e+03  3.73491816e-18
 9.76137500e+03  3.23860752e-18
 9.76150000e+03  3.22793668e-18
 9.76162500e+03  3.46027848e-18
 9.76175000e+03  3.75359135e-18
 9.76187500e+03  3.87673125e-18
 9.76200000e+03  3.49273705e-18
 9.76212500e+03  3.35621751e-18
 9.76225000e+03  2.04607488e-18
 9.76237500e+03  3.65953595e-18
 9.76250000e+03  1.87706492e-18
 9.76262500e+03  2.67263462e-18
 9.76275000e+03  2.37005506e-18
 9.76287500e+03  1.90461210e-18
 9.76300000e+03  9.20345034e-19
 9.76312500e+03  1.27565664e-18
 9.76325000e+03  2.50734739e-18
 9.76337500e+03  2.09123997e-18
 9.76350000e+03  1.00762572e-18
 9.76362500e+03  1.29276770e-18
 9.76375000e+03  2.01015808e-18
 9.76387500e+03  8.44989191e-19
 9.76400000e+03  3.65238704e-18
 9.76412500e+03  5.60389967e-18
 9.76425000e+03  5.50678618e-18
 9.76437500e+03  4.35297511e-18
 9.76450000e+03  2.56238427e-18
 9.76462500e+03  2.93584080e-18
 9.76475000e+03  2.63207940e-18
 9.76487500e+03  3.20392404e-18
 9.76500000e+03  3.45279974e-18
 9.76512500e+03  2.14512438e-18
 9.76525000e+03  2.54422703e-18
 9.76537500e+03  2.81559707e-18
 9.76550000e+03  3.65396572e-18
 9.76562500e+03  3.39590026e-18
 9.76575000e+03  3.39929025e-18
 9.76587500e+03  3.04094692e-18
 9.76600000e+03  4.37367448e-18
 9.76612500e+03  4.68271412e-18
 9.76625000e+03  5.76789608e-18
 9.76637500e+03  5.48036934e-18
 9.76650000e+03  4.87463118e-18
 9.76662500e+03  4.77977011e-18
 9.76675000e+03  3.28626946e-18
 9.76687500e+03  2.93843319e-18
 9.76700000e+03  2.09127079e-18
 9.76712500e+03  2.17361124e-18
 9.76725000e+03  4.04937542e-18
 9.76737500e+03  3.42605223e-18
 9.76750000e+03  4.68808417e-18
 9.76762500e+03  5.29679398e-18
 9.76775000e+03  3.53585136e-18
 9.76787500e+03  2.18082363e-18
 9.76800000e+03  1.89015278e-18
 9.76812500e+03  2.39669089e-18
 9.76825000e+03  1.05432596e-18
 9.76837500e+03  2.62691676e-18
 9.76850000e+03  3.84260715e-18
 9.76862500e+03  3.60578203e-18
 9.76875000e+03  3.96989743e-18
 9.76887500e+03  3.52421830e-18
 9.76900000e+03  2.69912094e-18
 9.76912500e+03  3.06856255e-18
 9.76925000e+03  3.38150649e-18
 9.76937500e+03  2.89476508e-18
 9.76950000e+03  3.89763203e-18
 9.76962500e+03  3.29425610e-18
 9.76975000e+03  2.66875638e-18
 9.76987500e+03  3.12160882e-18
 9.77000000e+03  1.72349284e-18
 9.77012500e+03  3.24498384e-18
 9.77025000e+03  2.34968821e-18
 9.77037500e+03  2.09730921e-18
 9.77050000e+03  1.86780774e-18
 9.77062500e+03  2.40392479e-18
 9.77075000e+03  2.82566696e-18
 9.77087500e+03  3.08838697e-18
 9.77100000e+03  3.48710726e-18
 9.77112500e+03  3.18305200e-18
 9.77125000e+03  3.15446381e-18
 9.77137500e+03  2.90307142e-18
 9.77150000e+03  3.62705919e-18
 9.77162500e+03  2.08095791e-18
 9.77175000e+03  2.63824438e-18
 9.77187500e+03  1.68279473e-18
 9.77200000e+03  1.56857422e-18
 9.77212500e+03  1.42474850e-18
 9.77225000e+03  2.47700909e-18
 9.77237500e+03  2.87306669e-18
 9.77250000e+03  3.29708464e-18
 9.77262500e+03  2.38063118e-18
 9.77275000e+03  1.48896863e-18
 9.77287500e+03  -2.53976553e-19
 9.77300000e+03  3.15258461e-19
 9.77312500e+03  1.98734506e-18
 9.77325000e+03  1.74962059e-18
 9.77337500e+03  4.25645306e-18
 9.77350000e+03  4.72080744e-18
 9.77362500e+03  3.57770256e-18
 9.77375000e+03  3.79308261e-18
 9.77387500e+03  2.31940162e-18
 9.77400000e+03  3.42221680e-18
 9.77412500e+03  2.79304937e-18
 9.77425000e+03  2.04639314e-18
 9.77437500e+03  2.80845085e-18
 9.77450000e+03  3.15832220e-18
 9.77462500e+03  2.11437063e-18
 9.77475000e+03  1.34774491e-18
 9.77487500e+03  2.19961366e-18
 9.77500000e+03  1.46198207e-18
 9.77512500e+03  2.67248986e-18
 9.77525000e+03  3.20078737e-18
 9.77537500e+03  2.71469676e-18
 9.77550000e+03  4.10191380e-18
 9.77562500e+03  4.23580994e-18
 9.77575000e+03  3.25441329e-18
 9.77587500e+03  4.12100926e-18
 9.77600000e+03  5.36687106e-18
 9.77612500e+03  3.48259954e-18
 9.77625000e+03  4.02299250e-18
 9.77637500e+03  3.28925641e-18
 9.77650000e+03  3.78044246e-18
 9.77662500e+03  3.22563071e-18
 9.77675000e+03  3.44306237e-18
 9.77687500e+03  3.02442089e-18
 9.77700000e+03  4.04790263e-18
 9.77712500e+03  3.45922507e-18
 9.77725000e+03  1.10375341e-18
 9.77737500e+03  1.81248011e-18
 9.77750000e+03  3.00191041e-18
 9.77762500e+03  3.39666788e-18
 9.77775000e+03  3.01998100e-18
 9.77787500e+03  2.95422675e-18
 9.77800000e+03  3.56580729e-18
 9.77812500e+03  3.34024486e-18
 9.77825000e+03  3.30679615e-18
 9.77837500e+03  2.66409212e-18
 9.77850000e+03  3.08095848e-18
 9.77862500e+03  2.57286837e-18
 9.77875000e+03  2.49822814e-18
 9.77887500e+03  3.32614474e-18
 9.77900000e+03  3.01821042e-18
 9.77912500e+03  3.34267821e-18
 9.77925000e+03  3.14221740e-18
 9.77937500e+03  2.71791407e-18
 9.77950000e+03  4.23014913e-18
 9.77962500e+03  2.59205151e-18
 9.77975000e+03  1.86112598e-18
 9.77987500e+03  1.45398561e-18
 9.78000000e+03  1.70379881e-18
 9.78012500e+03  1.49270263e-18
 9.78025000e+03  2.40631824e-18
 9.78037500e+03  4.09966469e-18
 9.78050000e+03  3.87627961e-18
 9.78062500e+03  3.60129210e-18
 9.78075000e+03  3.17374539e-18
 9.78087500e+03  1.05942997e-18
 9.78100000e+03  2.18943252e-18
 9.78112500e+03  3.13722785e-18
 9.78125000e+03  3.20078407e-18
 9.78137500e+03  4.00823477e-18
 9.78150000e+03  5.11356520e-18
 9.78162500e+03  5.67797287e-18
 9.78175000e+03  5.18557623e-18
 9.78187500e+03  4.77089198e-18
 9.78200000e+03  3.66630684e-18
 9.78212500e+03  4.82905436e-18
 9.78225000e+03  4.53708359e-18
 9.78237500e+03  3.74043877e-18
 9.78250000e+03  2.76178070e-18
 9.78262500e+03  3.08472153e-18
 9.78275000e+03  2.71535064e-18
 9.78287500e+03  1.80948509e-18
 9.78300000e+03  2.05945556e-18
 9.78312500e+03  2.87637086e-18
 9.78325000e+03  2.64109712e-18
 9.78337500e+03  3.87039339e-18
 9.78350000e+03  4.12980964e-18
 9.78362500e+03  4.49123917e-18
 9.78375000e+03  4.19482727e-18
 9.78387500e+03  3.05516099e-18
 9.78400000e+03  1.49379213e-18
 9.78412500e+03  8.58589591e-19
 9.78425000e+03  2.64646490e-18
 9.78437500e+03  4.43847622e-18
 9.78450000e+03  4.37215081e-18
 9.78462500e+03  2.65506758e-18
 9.78475000e+03  3.57776749e-18
 9.78487500e+03  1.93816462e-18
 9.78500000e+03  3.48457402e-18
 9.78512500e+03  4.87653908e-18
 9.78525000e+03  3.03067706e-18
 9.78537500e+03  2.05758179e-18
 9.78550000e+03  1.63317806e-18
 9.78562500e+03  2.55089245e-18
 9.78575000e+03  2.48345759e-18
 9.78587500e+03  3.94077033e-18
 9.78600000e+03  6.34273367e-18
 9.78612500e+03  5.25420286e-18
 9.78625000e+03  3.97195504e-18
 9.78637500e+03  2.52805896e-18
 9.78650000e+03  3.25086820e-18
 9.78662500e+03  5.23106869e-18
 9.78675000e+03  3.90315925e-18
 9.78687500e+03  2.84540432e-18
 9.78700000e+03  4.56591621e-18
 9.78712500e+03  2.54741188e-18
 9.78725000e+03  1.24097637e-18
 9.78737500e+03  1.99216359e-18
 9.78750000e+03  2.94896320e-18
 9.78762500e+03  1.97981358e-18
 9.78775000e+03  2.63746414e-18
 9.78787500e+03  2.60473612e-18
 9.78800000e+03  4.06732359e-18
 9.78812500e+03  4.24834214e-18
 9.78825000e+03  3.67731703e-18
 9.78837500e+03  3.14934336e-18
 9.78850000e+03  3.15172047e-18
 9.78862500e+03  2.94702201e-18
 9.78875000e+03  3.30738966e-18
 9.78887500e+03  2.84372370e-18
 9.78900000e+03  1.88146925e-18
 9.78912500e+03  1.53678712e-18
 9.78925000e+03  2.49425602e-18
 9.78937500e+03  4.96392575e-18
 9.78950000e+03  2.55904949e-18
 9.78962500e+03  5.03970996e-18
 9.78975000e+03  3.84057849e-18
 9.78987500e+03  3.66459830e-18
 9.79000000e+03  4.51985342e-18
 9.79012500e+03  -1.19734768e-19
 9.79025000e+03  -1.87231153e-18
 9.79037500e+03  -3.94580951e-18
 9.79050000e+03  -8.20517011e-18
 9.79062500e+03  -6.68325332e-18
 9.79075000e+03  7.71406719e-18
 9.79087500e+03  3.57188128e-18
 9.79100000e+03  6.70053437e-18
 9.79112500e+03  9.34906164e-18
 9.79125000e+03  -4.85997871e-19
 9.79137500e+03  1.14859942e-18
 9.79150000e+03  -3.24562449e-18
 9.79162500e+03  -3.57649612e-18
 9.79175000e+03  1.53656905e-18
 9.79187500e+03  3.38528525e-18
 9.79200000e+03  -3.41770660e-18
 9.79212500e+03  -1.05578165e-17
 9.79225000e+03  -3.64187937e-18
 9.79237500e+03  -2.66344278e-18
 9.79250000e+03  -5.05111172e-19
 9.79262500e+03  8.83074344e-19
 9.79275000e+03  1.20903065e-18
 9.79287500e+03  3.01393208e-19
 9.79300000e+03  1.77621610e-18
 9.79312500e+03  2.03165960e-18
 9.79325000e+03  2.22926437e-18
 9.79337500e+03  2.86821445e-18
 9.79350000e+03  2.78787639e-18
 9.79362500e+03  2.25282144e-18
 9.79375000e+03  2.01668432e-18
 9.79387500e+03  3.20085500e-18
 9.79400000e+03  2.13808900e-18
 9.79412500e+03  6.62835541e-19
 9.79425000e+03  1.77438761e-18
 9.79437500e+03  3.41508857e-18
 9.79450000e+03  2.52974496e-18
 9.79462500e+03  3.61125342e-18
 9.79475000e+03  3.02109417e-18
 9.79487500e+03  3.78907574e-18
 9.79500000e+03  3.60562694e-18
 9.79512500e+03  3.43213263e-18
 9.79525000e+03  3.21573784e-18
 9.79537500e+03  4.95369518e-18
 9.79550000e+03  4.09131513e-18
 9.79562500e+03  2.46148540e-18
 9.79575000e+03  2.37015721e-18
 9.79587500e+03  1.78357635e-18
 9.79600000e+03  3.61713054e-18
 9.79612500e+03  6.45371567e-18
 9.79625000e+03  6.63186679e-18
 9.79637500e+03  6.11187501e-18
 9.79650000e+03  3.90302980e-18
 9.79662500e+03  2.64837714e-18
 9.79675000e+03  4.76374266e-18
 9.79687500e+03  5.29306050e-18
 9.79700000e+03  6.52817309e-18
 9.79712500e+03  6.14142438e-18
 9.79725000e+03  4.86019357e-18
 9.79737500e+03  5.81937774e-18
 9.79750000e+03  7.95470313e-18
 9.79762500e+03  7.42054546e-18
 9.79775000e+03  6.62407723e-18
 9.79787500e+03  5.60498162e-18
 9.79800000e+03  5.98705965e-18
 9.79812500e+03  7.24479439e-18
 9.79825000e+03  7.11156786e-18
 9.79837500e+03  5.67776152e-18
 9.79850000e+03  5.81096821e-18
 9.79862500e+03  5.14166287e-18
 9.79875000e+03  4.83126417e-18
 9.79887500e+03  4.94457675e-18
 9.79900000e+03  4.90565832e-18
 9.79912500e+03  6.26572977e-18
 9.79925000e+03  5.13272767e-18
 9.79937500e+03  3.47716082e-18
 9.79950000e+03  2.74111298e-18
 9.79962500e+03  5.95192309e-18
 9.79975000e+03  6.64527456e-18
 9.79987500e+03  1.09822462e-17
 9.80000000e+03  6.85052785e-18
 9.80012500e+03  7.58485910e-18
 9.80025000e+03  5.87350926e-18
 9.80037500e+03  1.88695263e-18
 9.80050000e+03  -2.56521943e-18
 9.80062500e+03  -9.13688298e-19
 9.80075000e+03  2.91472971e-18
 9.80087500e+03  2.87405351e-18
 9.80100000e+03  3.96109457e-18
 9.80112500e+03  5.01463812e-18
 9.80125000e+03  4.19311790e-18
 9.80137500e+03  3.84263610e-18
 9.80150000e+03  2.74977749e-18
 9.80162500e+03  3.82522850e-18
 9.80175000e+03  4.22459130e-18
 9.80187500e+03  3.26584410e-18
 9.80200000e+03  3.14537703e-18
 9.80212500e+03  1.49029429e-18
 9.80225000e+03  1.81518912e-18
 9.80237500e+03  3.08050973e-18
 9.80250000e+03  2.99205021e-18
 9.80262500e+03  1.95862824e-18
 9.80275000e+03  2.04613009e-18
 9.80287500e+03  3.19326748e-18
 9.80300000e+03  2.71002898e-18
 9.80312500e+03  2.81351630e-18
 9.80325000e+03  1.20062402e-18
 9.80337500e+03  1.27134765e-18
 9.80350000e+03  8.55344200e-19
 9.80362500e+03  2.07454519e-18
 9.80375000e+03  3.21698109e-18
 9.80387500e+03  1.66888910e-18
 9.80400000e+03  2.50395078e-18
 9.80412500e+03  2.66923594e-18
 9.80425000e+03  1.87324624e-18
 9.80437500e+03  2.57402228e-18
 9.80450000e+03  2.46844653e-18
